Date,Month,Day of week,season,Deaths,Temp,RelHumid,O3,SO2,NO2,CO
11/8/1987,11,1,4,76,63.0625,85.8125,-4.4658,2.3014,6.6478,1614.7
11/9/1987,11,2,4,71,64.75,79.875,-13.4653,3.0614,13.7603,1901.9
11/10/1987,11,3,4,84,70.0625,52.625,-15.4544,2.7438,4.3711,1307
11/11/1987,11,4,4,71,67.5,60.25,-12.633,2.3845,7.3897,1102
11/12/1987,11,5,4,89,63.9375,87.5,-9.0902,5.4544,33.3658,2048.1
11/13/1987,11,6,4,76,63.3125,84.875,-12.9564,1.6442,15.2447,693.8
11/14/1987,11,7,4,59,61.3125,52.3125,-10.4239,-2.1853,-18.245,-737.6
11/15/1987,11,1,4,53,60.9375,55.4375,-10.1675,0.6774,-7.6666,415.2
11/16/1987,11,2,4,75,60.0625,83.125,-16.6918,3.1952,11.4316,1532
11/17/1987,11,3,4,76,59.5,72.4375,-21.9502,3.8657,19.4233,2255.3
11/18/1987,11,4,4,94,65.625,54.75,-16.7012,2.8307,3.6791,1240.5
11/19/1987,11,5,4,82,68.875,30.875,-17.3265,2.3619,-4.1436,676.1
11/20/1987,11,6,4,77,63,69.25,-16.6176,3.0981,3.7404,633.3
11/21/1987,11,7,4,63,59.625,61.625,-12.1049,-0.779,-10.7047,-225.9
11/22/1987,11,1,4,73,59.125,79.8125,-6.3857,1.7812,-0.355,741.6
11/23/1987,11,2,4,92,58.5,79.0625,-10.9646,4.9892,18.7239,2152.7
11/24/1987,11,3,4,97,61.6875,68.6875,-14.3425,5.0924,17.3532,2343.5
11/25/1987,11,4,4,99,62.625,25.3125,-13.7156,4.0474,6.8217,1665.5
11/26/1987,11,5,4,78,58.125,45.25,-10.4516,1.9047,-3.1432,955.5
11/27/1987,11,6,4,75,58.625,52.5625,-15.7742,1.2319,-2.425,698.4
11/28/1987,11,7,4,86,56.0625,71.25,-13.9935,1.389,2.9607,1070.4
11/29/1987,11,1,4,81,56.375,70.75,-9.2516,-0.8219,-4.0236,560.8
11/30/1987,11,2,4,82,55.5,80.6875,-18.4699,3.3693,18.1142,2340.3
12/1/1987,12,3,1,99,58.375,80.375,-14.5919,5.3247,36.768,2846
12/2/1987,12,4,1,76,58.1875,85.375,-10.3976,4.4916,34.6718,2854.5
12/3/1987,12,5,1,83,59.375,88.25,-12.3344,3.8746,45.7638,3547.7
12/4/1987,12,6,1,84,59.0625,82.6875,-19.9715,0.2907,8.7967,1061
12/5/1987,12,7,1,86,59.0625,82.125,-17.8009,-1.454,-10.6028,-14.3173
12/6/1987,12,1,1,98,60.0625,79,-15.122,-0.7866,-13.8079,-25.3561
12/7/1987,12,2,1,85,58.875,49.6875,-16.3596,-1.2741,-9.5781,-93.8018
12/8/1987,12,3,1,82,59.125,79.75,-19.9299,3.0972,2.924,1719.6
12/9/1987,12,4,1,81,59.375,75.9375,-21.2913,4.386,23.0283,2542.9
12/10/1987,12,5,1,86,61.4375,80.0625,-18.2251,5.6237,25.6431,3136.7
12/11/1987,12,6,1,80,58.6875,86,-17.7817,7.1502,42.3136,3636.7
12/12/1987,12,7,1,88,57.625,24.8125,-8.2725,0.764,-10.8685,409.3
12/13/1987,12,1,1,85,51,20.5,-1.7333,-3.1383,-33.9441,-1267.9
12/14/1987,12,2,1,78,50.5625,35.375,-16.9039,2.836,-4.5758,1106.7
12/15/1987,12,3,1,103,52.125,26.375,-23.4166,3.1668,0.3953,1125.7
12/16/1987,12,4,1,76,46.875,57.8125,-9.2771,-2.6678,-23.6425,-1162.3
12/17/1987,12,5,1,88,51.875,68.3125,-14.6761,-1.1883,-17.4957,-66.4843
12/18/1987,12,6,1,104,54.9375,68.9375,-17.3013,5.3385,2.8659,2335.7
12/19/1987,12,7,1,87,54.5625,68.5625,-19.9147,1.5041,-7.293,1021.7
12/20/1987,12,1,1,87,54.5,69.375,-15.1309,2.3374,-2.6384,1284.2
12/21/1987,12,2,1,109,54.9375,72.0625,-19.2328,3.5229,7.2856,1954.4
12/22/1987,12,3,1,90,56.625,76.4375,-17.2507,4.7144,6.9714,1758.3
12/23/1987,12,4,1,93,48.875,27.1875,-6.1087,-3.316,-25.4245,-1135.8
12/24/1987,12,5,1,95,46.25,28,-7.2069,-2.6451,-25.0148,-788.4
12/25/1987,12,6,1,80,47.8125,31.1875,-5.4331,-2.0517,-23.2737,-781.5
12/26/1987,12,7,1,111,48.8125,57.625,-15.7935,0.4792,-6.2423,632.8
12/27/1987,12,1,1,97,50.875,69,-15.8619,0.6696,-1.4972,793.5
12/28/1987,12,2,1,99,53,72.25,-22.207,3.7479,8.8281,1910.3
12/29/1987,12,3,1,94,49.5625,71.75,-19.4916,2.9506,-5.2077,1334.2
12/30/1987,12,4,1,87,48.25,67.4375,-17.5209,2.7851,-5.7052,1448.8
12/31/1987,12,5,1,94,53.8125,34.9375,-16.6146,0.8792,-11.0278,817.8
1/1/1988,1,6,1,94,55.3125,24.0625,-12.9202,-1.2569,-17.5268,180.9
1/2/1988,1,7,1,94,54.75,49.25,-18.8599,-1.3046,-8.1873,345.7
1/3/1988,1,1,1,91,56.5625,52.375,-23.1901,1.3134,3.7534,1727.4
1/4/1988,1,2,1,110,58.4375,56.125,-22.8472,4.8227,21.0584,2363.1
1/5/1988,1,3,1,122,51.5,91.875,-23.8621,-0.1265,2.0786,546.1
1/6/1988,1,4,1,89,52.625,84.75,-19.7773,1.5328,-0.633,1821.1
1/7/1988,1,5,1,81,52.6875,87.75,-19.9484,4.0365,7.9997,2606.2
1/8/1988,1,6,1,87,53.875,85.125,-18.4457,4.6487,8.6196,2064.5
1/9/1988,1,7,1,102,56.0625,80.375,-16.743,4.0945,20.7012,2493.3
1/10/1988,1,1,1,83,57.25,80.875,-18.3368,2.5184,4.8627,1293.7
1/11/1988,1,2,1,105,56.1875,81.25,-19.0584,4.3933,3.6236,1236.4
1/12/1988,1,3,1,99,56.9375,52.8125,-17.9994,1.9798,-5.0828,1025.1
1/13/1988,1,4,1,88,57.6875,55.25,-17.8937,4.101,-0.6841,1389.3
1/14/1988,1,5,1,83,59.0625,49.0625,-19.5154,4.8606,13.6716,2073.5
1/15/1988,1,6,1,104,56.125,59.5,-22.8111,5.0602,10.9873,1476.2
1/16/1988,1,7,1,80,54.9375,77.0625,-17.6235,-0.857,-11.318,-42.2788
1/17/1988,1,1,1,68,51.875,82.1875,-8.5354,-3.5794,-28.1753,-1391.3
1/18/1988,1,2,1,112,55.1875,34.625,-4.4673,-3.19,-29.6819,-1242.6
1/19/1988,1,3,1,108,54.0625,37.4375,-13.5229,1.6292,-6.859,650.6
1/20/1988,1,4,1,94,53.375,48,-18.4785,5.5502,4.9101,2235.2
1/21/1988,1,5,1,90,53.375,75.5625,-19.5055,6.8374,21.658,2253.8
1/22/1988,1,6,1,80,56.5625,42.375,-13.2876,4.4583,17.4314,1897.4
1/23/1988,1,7,1,91,55.75,79.5625,-17.096,4.9969,26.7451,2207.6
1/24/1988,1,1,1,103,66.0625,34.0625,-10.5734,2.985,23.3537,1870.4
1/25/1988,1,2,1,99,68.8125,22.625,-14.1679,2.0732,-0.5714,1232.1
1/26/1988,1,3,1,109,67.125,32.6875,-18.4182,3.4571,0.4219,945.7
1/27/1988,1,4,1,109,61.0625,59.25,-21.5963,7.6232,25.4776,2113.9
1/28/1988,1,5,1,100,62.625,44.5625,-17.4073,6.5853,31.455,2418
1/29/1988,1,6,1,98,54.5625,85.375,-16.1633,1.6834,6.1217,840.2
1/30/1988,1,7,1,95,54.3125,82.3125,-11.4996,-1.7965,-1.5442,277
1/31/1988,1,1,1,104,54.375,79.6875,-10.1683,-1.5659,-5.5014,20.4218
2/1/1988,2,2,1,103,55.6875,70.8125,-11.4238,-2.3595,-10.2787,-712.8
2/2/1988,2,3,1,117,53.375,76.9375,-14.9886,-2.0856,-12.3495,-312.7
2/3/1988,2,4,1,89,56.9375,56.125,-12.7669,2.0261,0.6732,1169.4
2/4/1988,2,5,1,103,57.875,38.4375,-13.2596,4.3749,10.7267,1900.3
2/5/1988,2,6,1,105,62.4375,33,-15.0296,7.0629,18.4671,2649.3
2/6/1988,2,7,1,116,59.25,44.25,-12.4094,3.5621,6.8995,1385.1
2/7/1988,2,1,1,96,59.4375,57.375,-8.4043,1.4942,11.946,796.5
2/8/1988,2,2,1,123,58.9375,81.9375,-11.8964,5.7246,41.9748,2627
2/9/1988,2,3,1,115,61.875,62.75,-10.7136,4.3384,34.1684,2587.6
2/10/1988,2,4,1,93,74.9375,21.6875,-12.9143,1.2933,5.8968,807.9
2/11/1988,2,5,1,87,72.75,21.0625,-10.1455,1.3693,-4.8291,862.5
2/12/1988,2,6,1,118,65.5625,40.9375,-14.6915,0.9658,3.4115,835.6
2/13/1988,2,7,1,97,59.6875,75.625,-10.1438,1.9956,16.2479,1354.8
2/14/1988,2,1,1,99,60.5625,74.375,-4.9554,0.3999,13.0015,1035.7
2/15/1988,2,2,1,105,61.1875,61.9375,-11.2712,-0.0596,13.1297,722.8
2/16/1988,2,3,1,109,57.4375,78.75,-3.0439,1.7863,22.4163,869.5
2/17/1988,2,4,1,104,60.75,38.9375,-5.6679,-0.9863,-14.554,-374.5
2/18/1988,2,5,1,114,63.0625,28.6875,-5.3791,-1.19,-14.8924,-562.3
2/19/1988,2,6,1,90,62.875,32.625,-6.9743,0.6459,-7.1678,155.1
2/20/1988,2,7,1,102,61,40.0625,-11.4527,3.0972,15.4705,1274.3
2/21/1988,2,1,1,87,59.4375,56.4375,-8.2369,1.9663,23.7828,1428.1
2/22/1988,2,2,1,105,55.3125,85.9375,-8.0988,0.5144,14.7158,807.1
2/23/1988,2,3,1,90,55.25,79.625,-9.7203,-2.0836,5.4685,-178.6
2/24/1988,2,4,1,84,57.875,82.4375,-9.1244,1.6167,26.0041,1167.7
2/25/1988,2,5,1,81,62.6875,61.25,-1.0997,2.5739,38.7119,1647.4
2/26/1988,2,6,1,86,62.5625,67.6875,-9.9197,4.351,29.8414,1436.4
2/27/1988,2,7,1,98,62.5625,82.0625,-12.2773,-1.3,-6.3788,-279.1
2/28/1988,2,1,1,79,60.9375,83,-11.6929,-3.4246,-25.151,-1401.3
2/29/1988,2,2,1,92,57.5625,91.75,-14.6088,-2.432,-17.9414,-977.5
3/1/1988,3,3,2,75,56.875,76.1875,-9.9429,-2.7804,-20.0694,-1025.9
3/2/1988,3,4,2,84,59.375,76.875,-12.1929,0.2377,-3.207,31.4023
3/3/1988,3,5,2,95,58.75,82,-11.0157,1.423,0.1931,74.0855
3/4/1988,3,6,2,98,58.375,79.1875,-6.4001,-2.0833,-3.841,-633.3
3/5/1988,3,7,2,82,57,83.625,0.1746,-0.9339,5.0926,40.6876
3/6/1988,3,1,2,84,57.6875,78.8125,6.8614,-2.6292,-7.2306,-693.3
3/7/1988,3,2,2,79,59.0625,78.1875,4.8341,-1.9287,3.6621,-285.2
3/8/1988,3,3,2,77,56.8125,87.3125,-4.0247,0.6179,17.4978,587.5
3/9/1988,3,4,2,86,59.9375,59.4375,-1.9377,0.2829,1.0457,-456.7
3/10/1988,3,5,2,80,61.25,12.125,0.7545,-2.418,-19.5688,-1019.9
3/11/1988,3,6,2,77,57.9375,40.5,-8.6649,0.4968,-5.3902,-28.6814
3/12/1988,3,7,2,81,59.875,36.8125,-8.0464,-0.5851,-9.5669,-80.0159
3/13/1988,3,1,2,73,60.75,36.625,-5.0619,0.0134,-5.0348,-8.7723
3/14/1988,3,2,2,91,59.3125,62.6875,-5.773,1.6183,8.1427,350
3/15/1988,3,3,2,71,57.3125,76,2.1481,-1.9694,-5.2417,-507.9
3/16/1988,3,4,2,79,57.1875,73.4375,-3.7609,-2.4864,-12.5242,-704.1
3/17/1988,3,5,2,89,63.375,48.3125,-3.1371,0.3018,10.9101,433.2
3/18/1988,3,6,2,91,65.1875,41.0625,-6.5974,1.8204,12.8632,837.4
3/19/1988,3,7,2,79,69.4375,34.625,-1.8835,1.9044,4.0533,498.3
3/20/1988,3,1,2,79,67.875,42.1875,7.1623,-0.442,4.4503,129.9
3/21/1988,3,2,2,100,59.3125,82.375,2.2494,2.6073,19.5039,308.9
3/22/1988,3,3,2,94,59.5625,82.625,-1.7769,-0.3162,4.2463,-478
3/23/1988,3,4,2,77,62.0625,78.625,-5.7151,1.3348,12.9973,97.0917
3/24/1988,3,5,2,75,76.5,36.25,1.6448,1.7181,13.7644,301.4
3/25/1988,3,6,2,89,77.25,31.5,-5.2199,2.6552,8.927,678.6
3/26/1988,3,7,2,88,76.3125,31.125,3.3453,1.7464,2.0485,205.8
3/27/1988,3,1,2,87,64.5625,69.375,7.4362,-0.3896,-3.1657,-642.6
3/28/1988,3,2,2,89,65.375,52.75,3.605,-0.5128,-2.7135,-379.8
3/29/1988,3,3,2,64,64.1875,46.3125,-1.8749,-1.1996,-4.1524,-479.4
3/30/1988,3,4,2,82,62.25,68.5625,-1.0371,-0.3769,0.235,-309.3
3/31/1988,3,5,2,76,65.25,33.3125,-1.3684,-1.022,-6.2993,-282.3
4/1/1988,4,6,2,77,64.6875,50.1875,-0.9061,0.7683,4.8908,108.2
4/2/1988,4,7,2,60,62.625,55.3125,5.4191,0.0372,3.8326,-0.8951
4/3/1988,4,1,2,81,61.0625,72.9375,12.1037,-1.1069,-1.9963,-246.4
4/4/1988,4,2,2,87,61.1875,78.25,6.1148,-2.5784,-0.7529,-580.7
4/5/1988,4,3,2,77,65.75,72.25,16.4464,0.91,25.1602,597
4/6/1988,4,4,2,81,67.6875,60.125,17.9601,3.5605,27.7234,683.1
4/7/1988,4,5,2,72,63.8125,77,6.6732,3.4323,22.5252,426.7
4/8/1988,4,6,2,84,63.375,83.5625,6.7831,0.7045,6.7394,-251
4/9/1988,4,7,2,61,66.75,74,15.5645,0.1476,13.0457,24.5748
4/10/1988,4,1,2,64,69.0625,55.8125,9.2218,-0.5137,6.5333,99.6523
4/11/1988,4,2,2,87,65.8125,67.625,16.1417,2.0156,22.5372,416.5
4/12/1988,4,3,2,67,63.1875,77.4375,6.8202,0.3683,17.3571,139.6
4/13/1988,4,4,2,89,61.125,73.8125,1.6737,-1.1277,-3.3453,-706.9
4/14/1988,4,5,2,58,52.3125,91,-9.1903,-3.0244,-16.42,-1013.9
4/15/1988,4,6,2,80,58.375,65,3.3941,-2.9625,-13.1408,-902
4/16/1988,4,7,2,78,59.8125,75.3125,-2.3746,-2.2491,-13.2051,-877.6
4/17/1988,4,1,2,78,59.875,76.0625,1.3303,-2.9207,-21.3817,-1522.8
4/18/1988,4,2,2,76,59.5,77.25,-0.9162,-2.7133,-15.0372,-1211.7
4/19/1988,4,3,2,87,58.25,91.625,-5.0537,-3.2581,-18.8143,-1258.8
4/20/1988,4,4,2,78,57.9375,71.375,-3.4168,-2.9186,-14.0096,-807.4
4/21/1988,4,5,2,73,57.5625,69.625,-10.8549,-0.6212,-2.3117,-104.1
4/22/1988,4,6,2,73,58.5,69,-4.9683,-0.6163,-10.3864,-619.8
4/23/1988,4,7,2,64,56.4375,66.5,-3.8196,-3.0663,-12.8707,-1031.5
4/24/1988,4,1,2,80,60.25,71.625,6.4694,-1.3237,-9.1831,-689.3
4/25/1988,4,2,2,85,61.6875,75.5625,8.5791,1.8284,5.539,-172.1
4/26/1988,4,3,2,76,61.4375,79.1875,8.4986,2.0623,9.735,-189.3
4/27/1988,4,4,2,77,59.1875,69.5,9.532,-1.2353,-7.2313,-937.5
4/28/1988,4,5,2,62,61,65.0625,5.4957,-2.6382,-16.7558,-1290.1
4/29/1988,4,6,2,47,63.1875,70.375,0.5098,-1.8759,-6.9091,-676.5
4/30/1988,4,7,2,65,61.875,35.125,6.8968,-2.4677,-18.5976,-1069.9
5/1/1988,5,1,2,76,62.875,36.5,8.1799,-3.1803,-22.1404,-1415.8
5/2/1988,5,2,2,85,65.3125,41.375,2.1216,-0.8593,1.0699,-373.9
5/3/1988,5,3,2,76,64.625,57.875,7.3959,-0.3477,8.1565,-178
5/4/1988,5,4,2,74,58,75.5625,5.7565,-2.546,-11.8255,-1109.3
5/5/1988,5,5,2,73,56.0625,58.75,7.6538,-3.4108,-26.8154,-1385.4
5/6/1988,5,6,2,82,56.5,66.8125,2.6775,-3.3794,-19.4612,-1098.6
5/7/1988,5,7,2,73,58,74.4375,-0.7807,-3.114,-19.9948,-1264.6
5/8/1988,5,1,2,87,59,68.0625,-0.0243,-3.1661,-19.2602,-1179.2
5/9/1988,5,2,2,75,63.375,62.1875,0.7241,-0.0358,1.8721,-371.7
5/10/1988,5,3,2,74,68.6875,56.0625,13.6954,2.3117,19.8424,348.7
5/11/1988,5,4,2,79,70.875,54.125,17.2171,4.3909,25.3928,223
5/12/1988,5,5,2,70,68.375,59.8125,6.3277,2.3633,12.2069,-294.8
5/13/1988,5,6,2,74,67,65.4375,2.3214,-0.572,-5.7185,-810.5
5/14/1988,5,7,2,64,63.375,82.875,21.2115,-0.0252,-0.1245,-707.2
5/15/1988,5,1,2,76,62.5625,81.0625,20.6537,-2.58,-9.4554,-1160.5
5/16/1988,5,2,2,76,61.125,77,16.6005,-2.4628,-10.273,-1120.9
5/17/1988,5,3,2,63,61.8125,63.4375,3.8355,-2.9471,-14.1198,-1243.8
5/18/1988,5,4,2,73,64.9375,67.0625,4.8897,-0.8149,1.7851,-719.2
5/19/1988,5,5,2,62,69.9375,58.4375,10.4727,0.3252,12.5393,-482.6
5/20/1988,5,6,2,77,68.6875,67.6875,13.6542,-0.0845,9.4535,-510.6
5/21/1988,5,7,2,80,65.3125,80.5625,25.0009,0.323,2.7861,-540.7
5/22/1988,5,1,2,73,65.8125,77.4375,32.9413,-1.2642,-1.7374,-825.3
5/23/1988,5,2,2,81,62.8125,80.875,5.0068,-0.8822,-2.7226,-839.5
5/24/1988,5,3,2,65,62.75,78.75,9.8824,-2.2204,-8.9627,-1158.4
5/25/1988,5,4,2,64,62.4375,75.375,16.3592,-0.8262,-1.5686,-888.7
5/26/1988,5,5,2,63,63.75,72.5625,16.6222,-0.8664,-1.0767,-848.4
5/27/1988,5,6,2,66,63.6875,75.5,7.7516,-2.1846,-10.8815,-1098.4
5/28/1988,5,7,2,80,63.3125,75.3125,5.6718,-2.9449,-17.9156,-1343.9
5/29/1988,5,1,2,74,60.625,51.625,5.2369,-3.4865,-28.4568,-1533.8
5/30/1988,5,2,2,80,61.375,61,2.8343,-3.0676,-23.0084,-1413
5/31/1988,5,3,2,71,63.5,64.1875,2.934,-1.396,-1.4891,-685.2
6/1/1988,6,4,3,69,66.1875,66.0625,5.6729,0.6865,11.2631,-140.8
6/2/1988,6,5,3,70,68.875,56.125,8.1673,0.7003,8.97,-311.8
6/3/1988,6,6,3,83,68,64.125,11.8756,1.5166,1.3839,-499
6/4/1988,6,7,3,78,62.375,65.875,4.5525,-2.3527,-18.7486,-1294.8
6/5/1988,6,1,3,69,59.1875,66.75,3.424,-3.1236,-24.4436,-1449.5
6/6/1988,6,2,3,51,59.3125,63.4375,-1.2645,-3.1365,-21.2389,-1242.1
6/7/1988,6,3,3,82,59.875,63.1875,-8.2112,-2.3927,-15.6543,-1008
6/8/1988,6,4,3,82,63.6875,58.4375,-2.8075,-1.0765,-3.5889,-569.2
6/9/1988,6,5,3,63,64.75,63.1875,5.8705,0.329,4.2516,-424.7
6/10/1988,6,6,3,86,64.1875,67.4375,10.5038,0.7673,0.4177,-611.1
6/11/1988,6,7,3,86,61.1875,77.3125,4.5947,-3.0381,-14.3041,-1261
6/12/1988,6,1,3,53,61.875,75.6875,13.0524,-3.1607,-16.7812,-1323.8
6/13/1988,6,2,3,73,63.1875,77.8125,17.7996,-1.0182,-0.2732,-869.7
6/14/1988,6,3,3,80,60.125,84.9375,20.7926,-0.8971,1.4433,-923.1
6/15/1988,6,4,3,83,60.8125,79.875,17.564,-0.99,-1.7447,-803.8
6/16/1988,6,5,3,73,61.875,73.4375,17.0309,-2.7743,-5.2424,-1025.5
6/17/1988,6,6,3,73,61.8125,75.0625,-5.8744,-1.2004,-6.3788,-1043.7
6/18/1988,6,7,3,74,63.3125,74.8125,12.6846,-2.5472,-8.8843,-1129.7
6/19/1988,6,1,3,71,63.75,73.4375,6.4754,-3.0837,-17.5008,-1376.8
6/20/1988,6,2,3,77,64.6875,67.4375,3.0474,-2.8366,-13.1502,-1089.9
6/21/1988,6,3,3,61,64.3125,72.8125,5.7307,-1.6224,-5.7001,-786.5
6/22/1988,6,4,3,70,62.8125,79.25,1.8375,-0.4968,-2.4387,-709.6
6/23/1988,6,5,3,67,63.875,72.875,5.7978,-0.8305,-4.0208,-1001.3
6/24/1988,6,6,3,66,65.25,69.5625,4.8081,-1.7623,-8.4925,-1072.2
6/25/1988,6,7,3,72,66.1875,71.6875,6.1505,-3.0701,-15.5953,-1258.8
6/26/1988,6,1,3,71,70.625,67.75,17.7172,-1.9202,-7.4971,-1001.8
6/27/1988,6,2,3,66,68.75,78,15.3142,0.0437,0.156,-759.3
6/28/1988,6,3,3,64,66.8125,81.125,10.8241,-1.4667,-9.4339,-1229.5
6/29/1988,6,4,3,71,65.875,84.25,15.0122,-0.3732,-4.0289,-972.4
6/30/1988,6,5,3,73,66,82.625,27.6173,-2.2723,-6.3527,-865.6
7/1/1988,7,6,3,71,65.6875,81.5625,28.6085,-1.2437,-2.882,-796.7
7/2/1988,7,7,3,71,65.8125,81.8125,24.9347,-1.6224,-11.5736,-1108.1
7/3/1988,7,1,3,78,66.125,76.875,22.3768,-3.2517,-18.9966,-1273
7/4/1988,7,2,3,73,66.1875,76.25,10.1083,-2.6503,-19.8008,-1357
7/5/1988,7,3,3,79,68.25,71.875,11.2665,-0.3829,-3.8916,-832.4
7/6/1988,7,4,3,61,71.5625,62.9375,15.8585,-0.3933,4.6531,-423.7
7/7/1988,7,5,3,72,69.625,73.5,12.9066,0.5182,2.443,-669.4
7/8/1988,7,6,3,72,67.4375,77.9375,14.4918,-0.0706,-0.6124,-802.6
7/9/1988,7,7,3,52,67.4375,78.5,23.5043,-1.7317,-5.1586,-776
7/10/1988,7,1,3,64,65.9375,79.9375,19.4786,-2.6988,-18.1601,-1222.3
7/11/1988,7,2,3,74,67.625,76.125,16.0488,-3.0845,-15.7385,-1192.6
7/12/1988,7,3,3,70,66.8125,80.5,22.7517,-2.0564,-10.4976,-994.9
7/13/1988,7,4,3,70,68.25,77.375,19.6093,-1.4579,-8.5165,-995.6
7/14/1988,7,5,3,90,68.0625,77.6875,15.508,-1.4603,-11.706,-1072.2
7/15/1988,7,6,3,77,68.875,77.9375,20.2969,-0.9706,-6.9403,-829
7/16/1988,7,7,3,81,69.875,83.3125,44.9071,-0.9108,-0.4951,-498.1
7/17/1988,7,1,3,61,68.9375,82.875,34.3535,-0.8592,-0.3247,-582.8
7/18/1988,7,2,3,58,67.9375,77.1875,10.0272,-1.4567,-8.0891,-1043.7
7/19/1988,7,3,3,80,69.9375,76.0625,17.1247,-2.2118,-9.2329,-1071.1
7/20/1988,7,4,3,88,72.9375,74.9375,25.0572,-1.0906,-3.4407,-841.3
7/21/1988,7,5,3,67,74.5625,71.3125,14.4072,-1.0587,-0.9984,-738.2
7/22/1988,7,6,3,74,73.5625,71.1875,14.1227,0.2525,-0.7702,-686.1
7/23/1988,7,7,3,56,71.1875,77.6875,11.8195,-0.0117,-10.4029,-980.5
7/24/1988,7,1,3,56,70.0625,78.4375,4.1193,-2.6082,-18.2204,-1154.2
7/25/1988,7,2,3,73,70,78.9375,-2.3695,-1.5614,-9.4305,-771.8
7/26/1988,7,3,3,71,69.5,81.75,7.8419,-0.3364,-5.1029,-767.5
7/27/1988,7,4,3,71,69.4375,81.625,4.3598,-1.2767,-12.0625,-981.5
7/28/1988,7,5,3,73,70.0625,80.6875,12.7487,-2.2965,-10.7995,-947.5
7/29/1988,7,6,3,61,70,84.375,24.0831,-2.6652,-8.931,-832.9
7/30/1988,7,7,3,70,70.5625,78.875,13.5703,-3.0352,-18.2734,-1078.8
7/31/1988,7,1,3,69,71.375,75.3125,4.729,-3.0402,-22.5303,-1385.7
8/1/1988,8,2,3,68,69.8125,77.75,2.2431,-3.3287,-19.0629,-1273.8
8/2/1988,8,3,3,71,69,78.125,1.555,-2.7694,-16.7926,-1237.5
8/3/1988,8,4,3,88,68,78.5625,2.0654,-3.2439,-16.023,-1244.7
8/4/1988,8,5,3,70,69.6875,76.1875,2.2212,-1.8069,-9.2094,-1018.9
8/5/1988,8,6,3,63,69.75,72,2.4083,-1.8945,-12.297,-887.5
8/6/1988,8,7,3,67,68.25,73,-0.5439,-3.0717,-17.1875,-1050.9
8/7/1988,8,1,3,66,68.5,74.125,7.0509,-2.5106,-13.7578,-1018.9
8/8/1988,8,2,3,62,68.3125,76.3125,5.9887,-1.8987,-7.3901,-830.5
8/9/1988,8,3,3,65,66.875,78.6875,11.6671,-1.6102,-6.0477,-836.7
8/10/1988,8,4,3,62,66.75,76.6875,22.3659,-2.2431,-7.8594,-954.8
8/11/1988,8,5,3,50,66.4375,76.125,13.7123,-3.1035,-12.7425,-1086.7
8/12/1988,8,6,3,87,67.0625,72.9375,19.2775,-2.285,-7.8522,-868
8/13/1988,8,7,3,67,67.625,73.25,20.3639,-1.2077,-3.8438,-606.2
8/14/1988,8,1,3,69,68.375,65.9375,9.981,-0.1687,-7.5825,-648.9
8/15/1988,8,2,3,68,69,67.25,-0.8367,0.9188,-3.2557,-523.4
8/16/1988,8,3,3,67,67.5,78.375,11.2115,0.2785,-1.5768,-329
8/17/1988,8,4,3,67,67.125,77.875,13.8977,0.0753,-1.5725,-553.1
8/18/1988,8,5,3,58,65.375,79,12.9685,-0.7021,-0.5887,-585.4
8/19/1988,8,6,3,80,65.5625,79.0625,17.2942,-1.3149,-3.4969,-600.5
8/20/1988,8,7,3,66,65.6875,73.5,12.7584,-2.0183,-11.5248,-933.5
8/21/1988,8,1,3,71,66.25,74.125,9.6895,-2.5438,-18.5912,-1062.1
8/22/1988,8,2,3,52,68.8125,66.875,2.3851,-0.9195,-8.3517,-687.6
8/23/1988,8,3,3,66,72.875,59.875,3.1709,1.1898,1.3504,-402.6
8/24/1988,8,4,3,70,72.125,67.5625,-15.5894,4.4043,25.1283,489.9
8/25/1988,8,5,3,71,75.625,66.1875,10.6228,2.7124,8.8357,-30.8408
8/26/1988,8,6,3,77,74.5,70.5,1.0193,2.3775,-0.0585,-407
8/27/1988,8,7,3,74,71.0625,77.75,0.425,-1.6947,-11.4833,-814.9
8/28/1988,8,1,3,73,69.0625,82,13.0504,-2.3498,-13.3337,-1003.3
8/29/1988,8,2,3,88,69.25,76.8125,6.7689,-1.5319,-1.7997,-571.1
8/30/1988,8,3,3,81,67.1875,83.5,9.1086,1.2237,4.3717,-328.2
8/31/1988,8,4,3,68,65.8125,85.0625,7.507,1.1802,6.6465,-221.7
9/1/1988,9,5,4,83,68.1875,76.4375,9.9133,1.6132,6.053,-145.7
9/2/1988,9,6,4,82,72.5,66.3125,17.1495,3.2011,19.5429,424.7
9/3/1988,9,7,4,68,79.6875,52.3125,22.1936,3.521,24.3789,909.8
9/4/1988,9,1,4,100,87.25,41.1875,22.5247,1.6683,3.8277,513.7
9/5/1988,9,2,4,98,75.4375,62.125,19.3175,1.323,3.6124,-239.3
9/6/1988,9,3,4,86,72.375,70.3125,7.1,2.6095,16.0831,340
9/7/1988,9,4,4,85,68.75,82.1875,2.2491,-0.2731,-3.5314,-546.9
9/8/1988,9,5,4,77,69.5,75.4375,3.4252,-2.4991,-7.2986,-827.4
9/9/1988,9,6,4,68,65,81.0625,9.3641,-2.6675,-4.1907,-655.3
9/10/1988,9,7,4,82,65.0625,76.9375,5.4277,-2.4427,-9.1725,-749.6
9/11/1988,9,1,4,76,64.4375,74.9375,6.726,-2.8216,-13.5884,-843.8
